"Time","Fridge (Kitchen, 180l)","Halogen lamp 1 (0,5kW)","Power supply for wood boiler ()","Site consumption ()","Total site light consumption ()","Vertical freezer (Cellar, 145l)","Washing machine ()","Water heater ()"
"1998-03-27 07:20:00.0","0","0","11","54","5","19","0","0"
"1998-03-27 07:30:00.0","0","0","11","46","3","13","0","0"
"1998-03-27 07:40:00.0","0","0","11","52","16","0","0","0"
"1998-03-27 07:50:00.0","0","0","10","56","25","0","0","0"
"1998-03-27 08:00:00.0","0","0","11","43","18","0","0","0"
"1998-03-27 08:10:00.0","2","0","11","48","8","13","0","0"
"1998-03-27 08:20:00.0","14","0","10","54","0","18","0","0"
"1998-03-27 08:30:00.0","0","0","11","27","0","2","0","0"
"1998-03-27 08:40:00.0","0","0","11","25","0","0","0","0"
"1998-03-27 08:50:00.0","0","0","11","26","0","0","0","0"
"1998-03-27 09:00:00.0","0","0","11","48","16","6","0","0"
"1998-03-27 09:10:00.0","0","0","11","64","19","19","0","0"
"1998-03-27 09:20:00.0","14","0","11","69","22","9","0","0"
"1998-03-27 09:30:00.0","2","0","11","51","21","0","0","0"
"1998-03-27 09:40:00.0","0","0","11","48","22","0","0","0"
"1998-03-27 09:50:00.0","0","0","11","61","34","0","0","0"
"1998-03-27 10:00:00.0","0","0","10","78","33","19","0","0"
"1998-03-27 10:10:00.0","0","0","11","70","30","15","0","0"
"1998-03-27 10:20:00.0","9","0","11","59","23","0","0","0"
"1998-03-27 10:30:00.0","6","0","11","56","23","0","0","0"
"1998-03-27 10:40:00.0","0","0","11","49","23","0","0","0"
"1998-03-27 10:50:00.0","0","0","10","61","23","13","0","0"
"1998-03-27 11:00:00.0","0","0","11","58","18","18","0","0"
"1998-03-27 11:10:00.0","12","0","11","40","0","3","0","0"
"1998-03-27 11:20:00.0","3","0","10","29","0","0","0","0"
"1998-03-27 11:30:00.0","0","0","11","26","0","0","0","0"
"1998-03-27 11:40:00.0","0","0","11","32","0","7","0","0"
"1998-03-27 11:50:00.0","0","0","11","43","0","19","0","0"
"1998-03-27 12:00:00.0","1","0","11","35","0","9","0","0"
"1998-03-27 12:10:00.0","15","0","10","45","7","0","0","0"
"1998-03-27 12:20:00.0","0","0","11","33","7","0","0","0"
"1998-03-27 12:30:00.0","0","0","11","32","8","0","0","0"
"1998-03-27 12:40:00.0","0","0","10","50","7","20","0","0"
"1998-03-27 12:50:00.0","4","0","11","47","4","15","0","0"
"1998-03-27 13:00:00.0","10","0","11","43","12","0","0","0"
"1998-03-27 13:10:00.0","0","0","10","45","13","0","0","0"
"1998-03-27 13:20:00.0","0","0","11","45","13","0","0","0"
"1998-03-27 13:30:00.0","0","0","10","74","13","13","0","0"
"1998-03-27 13:40:00.0","1","0","11","68","12","18","0","0"
"1998-03-27 13:50:00.0","14","0","10","60","13","3","0","0"
"1998-03-27 14:00:00.0","0","0","11","64","13","0","0","0"
"1998-03-27 14:10:00.0","0","0","10","44","13","0","0","0"
"1998-03-27 14:20:00.0","0","0","11","49","13","5","0","0"
"1998-03-27 14:30:00.0","0","0","10","52","13","19","0","0"
"1998-03-27 14:40:00.0","14","0","11","56","12","10","0","0"
"1998-03-27 14:50:00.0","0","0","10","30","10","0","0","0"
"1998-03-27 15:00:00.0","0","0","11","34","12","0","0","0"
"1998-03-27 15:10:00.0","0","0","10","33","13","0","0","0"
"1998-03-27 15:20:00.0","0","0","11","51","13","19","0","0"
"1998-03-27 15:30:00.0","14","0","10","59","11","16","0","0"
"1998-03-27 15:40:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 15:50:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 16:00:00.0","0","0","10","21","0","0","0","0"
"1998-03-27 16:10:00.0","0","0","11","33","0","12","0","0"
"1998-03-27 16:20:00.0","11","0","11","49","0","18","0","0"
"1998-03-27 16:30:00.0","4","0","10","29","0","5","0","0"
"1998-03-27 16:40:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 16:50:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 17:00:00.0","0","0","11","27","0","5","0","0"
"1998-03-27 17:10:00.0","2","0","11","42","0","19","0","0"
"1998-03-27 17:20:00.0","12","0","11","43","0","11","0","0"
"1998-03-27 17:30:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 17:40:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 17:50:00.0","0","0","11","23","0","0","0","0"
"1998-03-27 18:00:00.0","0","0","11","38","0","18","0","0"
"1998-03-27 18:10:00.0","14","0","11","51","0","17","0","0"
"1998-03-27 18:20:00.0","1","0","10","23","0","0","0","0"
"1998-03-27 18:30:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 18:40:00.0","0","0","11","22","0","0","0","0"
"1998-03-27 18:50:00.0","0","0","11","32","0","10","0","0"
"1998-03-27 19:00:00.0","0","0","11","38","0","19","0","0"
"1998-03-27 19:10:00.0","15","21","11","79","18","6","0","0"
"1998-03-27 19:20:00.0","0","35","10","99","43","0","0","0"
"1998-03-27 19:30:00.0","0","37","11","78","21","0","0","0"
"1998-03-27 19:40:00.0","0","66","11","111","22","2","0","0"
"1998-03-27 19:50:00.0","0","76","11","137","22","20","0","0"
"1998-03-27 20:00:00.0","6","76","10","225","32","12","0","0"
"1998-03-27 20:10:00.0","9","75","10","291","33","0","0","0"
"1998-03-27 20:20:00.0","0","76","11","301","49","0","0","0"
"1998-03-27 20:30:00.0","0","75","10","313","62","0","0","0"
"1998-03-27 20:40:00.0","0","75","11","326","62","16","0","0"
"1998-03-27 20:50:00.0","15","75","10","340","62","17","0","0"
"1998-03-27 21:00:00.0","0","76","10","284","63","1","0","0"
"1998-03-27 21:10:00.0","0","78","11","163","64","0","0","0"
"1998-03-27 21:20:00.0","0","49","11","135","64","0","0","0"
"1998-03-27 21:30:00.0","13","39","11","146","66","9","0","0"
"1998-03-27 21:40:00.0","1","39","11","136","51","19","0","0"
"1998-03-27 21:50:00.0","0","38","10","119","50","6","0","0"
"1998-03-27 22:00:00.0","0","39","11","112","43","0","0","0"
"1998-03-27 22:10:00.0","3","38","11","129","42","0","0","0"
"1998-03-27 22:20:00.0","11","39","10","139","43","3","0","0"
"1998-03-27 22:30:00.0","0","38","11","143","43","19","0","0"
"1998-03-27 22:40:00.0","0","39","11","137","44","12","0","0"
"1998-03-27 22:50:00.0","0","39","11","127","43","0","0","0"
"1998-03-27 23:00:00.0","14","38","10","152","43","0","0","0"
"1998-03-27 23:10:00.0","0","38","11","135","43","0","0","0"
"1998-03-27 23:20:00.0","0","38","10","148","41","16","0","0"
"1998-03-27 23:30:00.0","0","37","11","148","42","17","0","0"
"1998-03-27 23:40:00.0","0","37","10","134","42","0","0","0"
"1998-03-27 23:50:00.0","14","37","10","147","42","0","0","0"
"1998-03-28 00:00:00.0","0","38","11","127","42","0","0","0"
"1998-03-28 00:10:00.0","0","8","10","289","21","10","0","0"
"1998-03-28 00:20:00.0","0","0","10","331","0","19","0","0"
"1998-03-28 00:30:00.0","0","0","10","294","0","4","0","0"
"1998-03-28 00:40:00.0","10","0","10","197","0","0","0","0"
"1998-03-28 00:50:00.0","5","0","11","195","0","0","0","0"
"1998-03-28 01:00:00.0","0","0","10","297","0","3","0","0"
"1998-03-28 01:10:00.0","0","0","10","196","0","19","0","0"
"1998-03-28 01:20:00.0","0","0","10","251","0","11","0","0"
"1998-03-28 01:30:00.0","0","0","10","242","0","0","0","0"
"1998-03-28 01:40:00.0","15","0","11","195","0","0","0","0"
"1998-03-28 01:50:00.0","0","0","10","279","0","0","0","0"
"1998-03-28 02:00:00.0","0","0","10","221","0","17","0","0"
"1998-03-28 02:10:00.0","0","0","10","192","0","15","0","0"
"1998-03-28 02:20:00.0","0","0","11","308","0","0","0","0"
"1998-03-28 02:30:00.0","9","0","10","189","0","0","0","0"
"1998-03-28 02:40:00.0","6","0","11","181","0","0","0","0"
"1998-03-28 02:50:00.0","0","0","10","322","0","10","0","0"
"1998-03-28 03:00:00.0","0","0","11","192","0","18","0","0"
"1998-03-28 03:10:00.0","0","0","10","187","0","4","0","0"
"1998-03-28 03:20:00.0","0","0","11","308","0","0","0","0"
"1998-03-28 03:30:00.0","15","0","10","191","0","0","0","0"
"1998-03-28 03:40:00.0","1","0","11","191","0","4","0","0"
"1998-03-28 03:50:00.0","0","0","10","321","0","19","0","0"
"1998-03-28 04:00:00.0","0","0","11","181","0","9","0","0"
"1998-03-28 04:10:00.0","0","0","11","208","0","0","0","0"
"1998-03-28 04:20:00.0","0","0","10","280","0","0","0","0"
"1998-03-28 04:30:00.0","15","0","11","192","0","0","0","0"
"1998-03-28 04:40:00.0","0","0","10","237","0","18","0","0"
"1998-03-28 04:50:00.0","0","0","11","270","0","14","0","0"
"1998-03-28 05:00:00.0","0","0","11","170","0","0","0","0"
"1998-03-28 05:10:00.0","0","0","10","234","0","0","0","0"
"1998-03-28 05:20:00.0","0","0","11","243","0","0","0","0"
"1998-03-28 05:30:00.0","12","0","10","187","0","12","0","0"
"1998-03-28 05:40:00.0","4","0","11","292","0","18","0","0"
"1998-03-28 05:50:00.0","0","0","11","205","0","1","0","0"
"1998-03-28 06:00:00.0","0","0","10","172","0","0","0","0"
"1998-03-28 06:10:00.0","0","0","11","296","0","0","0","0"
"1998-03-28 06:20:00.0","0","0","10","189","0","5","0","0"
"1998-03-28 06:30:00.0","6","0","11","190","0","19","0","0"
"1998-03-28 06:40:00.0","10","0","10","317","0","7","0","0"
"1998-03-28 06:50:00.0","0","0","11","168","0","0","0","0"
"1998-03-28 07:00:00.0","0","0","10","208","0","0","0","0"
"1998-03-28 07:10:00.0","0","0","11","274","0","0","0","0"
"1998-03-28 07:20:00.0","0","0","10","183","0","19","0","0"
"1998-03-28 07:30:00.0","0","0","11","226","0","13","0","0"
"1998-03-28 07:40:00.0","16","0","11","276","0","0","0","0"
"1998-03-28 07:50:00.0","0","0","10","167","0","0","0","0"
"1998-03-28 08:00:00.0","0","0","11","237","0","0","0","0"
"1998-03-28 08:10:00.0","0","0","10","248","0","12","0","0"
"1998-03-28 08:20:00.0","0","0","11","185","0","18","0","0"
"1998-03-28 08:30:00.0","0","0","11","321","7","2","0","0"
"1998-03-28 08:40:00.0","15","0","10","279","7","0","0","0"
"1998-03-28 08:50:00.0","0","0","10","343","8","0","0","0"
"1998-03-28 09:00:00.0","0","0","11","429","7","4","0","0"
"1998-03-28 09:10:00.0","0","0","10","202","7","20","0","0"
"1998-03-28 09:20:00.0","0","0","11","225","8","8","0","0"
"1998-03-28 09:30:00.0","0","0","10","285","6","0","0","0"
"1998-03-28 09:40:00.0","16","0","11","192","0","0","0","0"
"1998-03-28 09:50:00.0","0","0","11","237","0","0","0","0"
"1998-03-28 10:00:00.0","0","0","10","265","0","17","0","0"
"1998-03-28 10:10:00.0","0","0","11","207","0","16","0","0"
"1998-03-28 10:20:00.0","0","0","10","255","0","0","0","0"
"1998-03-28 10:30:00.0","1","0","11","204","1","0","0","0"
"1998-03-28 10:40:00.0","16","0","11","49","0","0","0","0"
"1998-03-28 10:50:00.0","0","0","11","42","0","11","0","0"
"1998-03-28 11:00:00.0","0","0","11","50","0","19","0","0"
"1998-03-28 11:10:00.0","0","0","10","32","0","4","0","0"
"1998-03-28 11:20:00.0","0","0","11","28","0","0","0","0"
"1998-03-28 11:30:00.0","0","0","11","29","0","0","0","0"
"1998-03-28 11:40:00.0","17","0","11","48","0","3","0","0"
"1998-03-28 11:50:00.0","0","0","11","46","0","20","0","0"
"1998-03-28 12:00:00.0","0","0","11","38","0","12","0","0"
"1998-03-28 12:10:00.0","0","0","11","28","0","0","0","0"
"1998-03-28 12:20:00.0","0","0","11","28","1","0","0","0"
"1998-03-28 12:30:00.0","2","0","11","38","0","11","0","0"
"1998-03-28 12:40:00.0","12","0","10","167","0","18","0","0"
"1998-03-28 12:50:00.0","0","0","11","368","0","9","0","0"
"1998-03-28 13:00:00.0","0","0","10","240","0","0","0","0"
"1998-03-28 13:10:00.0","0","0","12","28","1","0","0","0"
"1998-03-28 13:20:00.0","15","0","11","86","0","12","0","0"
"1998-03-28 13:30:00.0","0","0","10","284","21","18","0","0"
"1998-03-28 13:40:00.0","0","0","11","171","8","8","0","0"
"1998-03-28 13:50:00.0","0","0","11","32","7","0","0","0"
"1998-03-28 14:00:00.0","13","0","11","44","8","0","0","0"
"1998-03-28 14:10:00.0","0","0","11","34","8","0","0","0"
"1998-03-28 14:20:00.0","0","0","11","63","7","20","0","0"
"1998-03-28 14:30:00.0","0","0","11","50","8","15","0","0"
"1998-03-28 14:40:00.0","0","0","11","36","11","0","0","0"
"1998-03-28 14:50:00.0","15","0","11","49","11","0","0","0"
"1998-03-28 15:00:00.0","0","0","11","35","11","0","0","0"
"1998-03-28 15:10:00.0","0","0","11","44","10","10","0","0"
"1998-03-28 15:20:00.0","0","0","11","41","0","19","0","0"
"1998-03-28 15:30:00.0","0","0","11","30","0","6","0","0"
"1998-03-28 15:40:00.0","15","0","11","39","0","0","0","0"
"1998-03-28 15:50:00.0","0","0","11","25","0","0","0","0"
"1998-03-28 16:00:00.0","0","0","11","26","0","1","0","0"
"1998-03-28 16:10:00.0","0","0","10","43","1","20","0","0"
"1998-03-28 16:20:00.0","0","0","11","42","0","15","0","0"
"1998-03-28 16:30:00.0","15","0","11","38","0","0","0","0"
"1998-03-28 16:40:00.0","0","0","11","25","0","0","0","0"
"1998-03-28 16:50:00.0","0","0","11","24","0","0","0","0"
"1998-03-28 17:00:00.0","0","0","11","37","0","12","0","0"
"1998-03-28 17:10:00.0","0","0","11","40","0","19","0","0"
"1998-03-28 17:20:00.0","14","0","11","44","0","6","0","0"
"1998-03-28 17:30:00.0","0","0","11","25","0","0","0","0"
"1998-03-28 17:40:00.0","0","0","11","24","0","0","0","0"
"1998-03-28 17:50:00.0","0","0","11","28","0","2","0","0"
"1998-03-28 18:00:00.0","0","0","11","42","0","20","0","0"
"1998-03-28 18:10:00.0","15","0","11","50","0","13","0","0"
"1998-03-28 18:20:00.0","0","0","10","24","0","0","0","0"
"1998-03-28 18:30:00.0","0","0","11","25","0","0","0","0"
"1998-03-28 18:40:00.0","0","0","11","25","0","0","0","0"
"1998-03-28 18:50:00.0","0","0","11","37","0","14","0","0"
"1998-03-28 19:00:00.0","11","0","11","51","0","18","0","0"
"1998-03-28 19:10:00.0","3","0","11","31","0","4","0","0"
"1998-03-28 19:20:00.0","0","69","10","306","24","0","0","0"
"1998-03-28 19:30:00.0","0","73","10","451","30","0","0","0"
"1998-03-28 19:40:00.0","0","75","10","406","26","4","0","0"
"1998-03-28 19:50:00.0","10","47","11","141","26","19","0","0"
"1998-03-28 20:00:00.0","5","0","10","90","19","12","0","0"
"1998-03-28 20:10:00.0","0","0","11","76","20","0","0","0"
"1998-03-28 20:20:00.0","0","0","11","76","20","0","0","0"
"1998-03-28 20:30:00.0","0","0","11","76","20","0","0","0"
"1998-03-28 20:40:00.0","0","0","11","89","20","15","0","0"
"1998-03-28 20:50:00.0","15","0","11","105","20","18","0","0"
"1998-03-28 21:00:00.0","0","0","10","79","20","2","0","0"
"1998-03-28 21:10:00.0","0","0","11","76","20","0","0","0"
"1998-03-28 21:20:00.0","0","0","11","76","20","0","0","0"
"1998-03-28 21:30:00.0","0","0","11","83","20","6","0","0"
"1998-03-28 21:40:00.0","0","0","11","92","20","19","0","0"
"1998-03-28 21:50:00.0","15","0","10","97","22","9","0","0"
"1998-03-28 22:00:00.0","0","0","10","225","22","0","0","0"
"1998-03-28 22:10:00.0","0","0","10","191","13","0","0","0"
"1998-03-28 22:20:00.0","0","0","11","179","13","0","0","0"
"1998-03-28 22:30:00.0","0","0","10","195","12","17","0","0"
"1998-03-28 22:40:00.0","8","0","10","200","13","17","0","0"
"1998-03-28 22:50:00.0","6","0","10","186","12","0","0","0"
"1998-03-28 23:00:00.0","0","0","11","179","13","0","0","0"
"1998-03-28 23:10:00.0","0","0","10","181","13","0","0","0"
"1998-03-28 23:20:00.0","0","0","10","190","13","10","0","0"
"1998-03-28 23:30:00.0","1","0","11","197","12","18","0","0"
"1998-03-28 23:40:00.0","13","0","10","197","13","6","0","0"
"1998-03-28 23:50:00.0","0","0","11","172","14","0","0","0"
"1998-03-29 00:00:00.0","0","0","10","156","2","0","0","0"
"1998-03-29 00:10:00.0","0","0","10","150","0","2","0","0"
"1998-03-29 00:20:00.0","0","0","11","163","0","19","0","0"
"1998-03-29 00:30:00.0","14","0","10","159","0","13","0","0"
"1998-03-29 00:40:00.0","0","0","11","136","0","0","0","0"
"1998-03-29 00:50:00.0","0","0","10","135","0","0","0","0"
"1998-03-29 01:00:00.0","0","0","10","136","0","0","0","0"
"1998-03-29 01:10:00.0","0","0","11","148","0","14","0","0"
"1998-03-29 01:20:00.0","4","0","10","155","0","18","0","0"
"1998-03-29 01:30:00.0","11","0","11","147","0","1","0","0"
"1998-03-29 01:40:00.0","0","0","10","137","0","0","0","0"
"1998-03-29 01:50:00.0","0","0","11","136","0","0","0","0"
"1998-03-29 02:00:00.0","0","0","10","143","0","8","0","0"
"1998-03-29 02:10:00.0","0","0","11","152","0","18","0","0"
"1998-03-29 02:20:00.0","11","0","10","152","0","7","0","0"
"1998-03-29 02:30:00.0","4","0","11","141","0","0","0","0"
"1998-03-29 02:40:00.0","0","0","10","136","0","0","0","0"
"1998-03-29 02:50:00.0","0","0","11","137","0","0","0","0"
"1998-03-29 03:00:00.0","0","0","10","154","0","20","0","0"
"1998-03-29 03:10:00.0","0","0","11","157","4","14","0","0"
"1998-03-29 03:20:00.0","15","0","11","153","0","0","0","0"
"1998-03-29 03:30:00.0","0","0","10","138","0","0","0","0"
"1998-03-29 03:40:00.0","0","0","11","145","3","0","0","0"
"1998-03-29 03:50:00.0","0","0","10","160","0","12","0","0"
"1998-03-29 04:00:00.0","0","0","11","154","0","18","0","0"
"1998-03-29 04:10:00.0","0","0","10","139","0","3","0","0"
"1998-03-29 04:20:00.0","16","0","11","152","0","0","0","0"
"1998-03-29 04:30:00.0","0","0","11","138","0","0","0","0"
"1998-03-29 04:40:00.0","0","0","10","141","0","4","0","0"
"1998-03-29 04:50:00.0","0","0","11","154","0","19","0","0"
"1998-03-29 05:00:00.0","0","0","11","147","0","10","0","0"
"1998-03-29 05:10:00.0","0","0","10","140","0","0","0","0"
"1998-03-29 05:20:00.0","16","0","11","153","0","0","0","0"
"1998-03-29 05:30:00.0","0","0","11","137","0","0","0","0"
"1998-03-29 05:40:00.0","0","0","10","149","0","16","0","0"
"1998-03-29 05:50:00.0","0","0","11","149","0","16","0","0"
"1998-03-29 06:00:00.0","0","0","10","136","0","0","0","0"
"1998-03-29 06:10:00.0","0","0","11","137","0","0","0","0"
"1998-03-29 06:20:00.0","16","0","10","151","0","0","0","0"
"1998-03-29 06:30:00.0","0","0","11","145","0","9","0","0"
"1998-03-29 06:40:00.0","0","0","10","152","0","19","0","0"
"1998-03-29 06:50:00.0","0","0","11","141","0","5","0","0"
"1998-03-29 07:00:00.0","0","0","11","137","0","0","0","0"
"1998-03-29 07:10:00.0","0","0","10","137","0","0","0","0"
"1998-03-29 07:20:00.0","10","0","11","146","0","0","0","0"
"1998-03-29 07:30:00.0","6","0","10","159","0","20","0","0"
"1998-03-29 07:40:00.0","0","0","11","146","0","12","0","0"
"1998-03-29 07:50:00.0","0","0","10","137","0","0","0","0"
"1998-03-29 08:00:00.0","0","0","11","138","0","0","0","0"
"1998-03-29 08:10:00.0","0","0","11","139","0","0","0","0"
"1998-03-29 08:20:00.0","5","0","10","156","0","14","0","0"
"1998-03-29 08:30:00.0","11","0","11","162","0","18","0","0"
"1998-03-29 08:40:00.0","0","0","11","139","0","1","0","0"
"1998-03-29 08:50:00.0","0","0","11","139","0","0","0","0"
"1998-03-29 09:00:00.0","0","0","10","138","0","0","0","0"
"1998-03-29 09:10:00.0","0","0","11","145","0","6","0","0"
"1998-03-29 09:20:00.0","0","0","11","154","0","19","0","0"
"1998-03-29 09:30:00.0","16","0","10","160","0","9","0","0"
"1998-03-29 09:40:00.0","0","0","11","138","0","0","0","0"
"1998-03-29 09:50:00.0","0","0","11","137","0","0","0","0"
"1998-03-29 10:00:00.0","0","0","10","71","0","0","0","0"
"1998-03-29 10:10:00.0","0","0","11","49","0","18","0","0"
"1998-03-29 10:20:00.0","0","0","11","48","1","16","0","0"
"1998-03-29 10:30:00.0","16","0","10","62","11","0","0","0"
"1998-03-29 10:40:00.0","0","0","11","46","11","0","0","0"
"1998-03-29 10:50:00.0","0","0","11","57","21","0","0","0"
"1998-03-29 11:00:00.0","0","0","11","73","27","11","0","0"
"1998-03-29 11:10:00.0","0","0","11","63","11","18","0","0"
"1998-03-29 11:20:00.0","0","0","10","36","3","6","0","0"
"1998-03-29 11:30:00.0","16","0","11","39","0","0","0","0"
"1998-03-29 11:40:00.0","0","0","11","24","0","0","0","0"
"1998-03-29 11:50:00.0","0","0","11","26","0","2","0","0"
"1998-03-29 12:00:00.0","0","0","11","42","0","20","0","0"
"1998-03-29 12:10:00.0","0","0","11","36","0","13","0","0"
"1998-03-29 12:20:00.0","0","0","11","24","0","0","0","0"
"1998-03-29 12:30:00.0","17","0","11","41","0","0","0","0"
"1998-03-29 12:40:00.0","0","0","11","24","0","0","0","0"
"1998-03-29 12:50:00.0","0","0","11","37","0","13","0","0"
"1998-03-29 13:00:00.0","0","0","11","40","0","18","0","0"
"1998-03-29 13:10:00.0","0","0","10","131","0","4","0","0"
"1998-03-29 13:20:00.0","0","0","11","356","2","0","0","0"
"1998-03-29 13:30:00.0","16","0","10","373","7","0","0","0"
"1998-03-29 13:40:00.0","0","0","10","310","7","4","0","0"
"1998-03-29 13:50:00.0","0","0","11","48","8","19","0","0"
"1998-03-29 14:00:00.0","0","0","11","42","8","12","0","0"
"1998-03-29 14:10:00.0","0","0","11","31","7","0","0","0"
"1998-03-29 14:20:00.0","9","0","11","40","8","0","0","0"
"1998-03-29 14:30:00.0","7","0","11","37","8","0","0","0"
"1998-03-29 14:40:00.0","0","0","11","130","6","15","0","85"
"1998-03-29 14:50:00.0","0","0","10","488","2","17","0","439"
"1998-03-29 15:00:00.0","0","0","10","499","11","2","0","441"
"1998-03-29 15:10:00.0","0","0","10","496","10","0","0","440"
"1998-03-29 15:20:00.0","15","0","10","510","10","0","0","440"
"1998-03-29 15:30:00.0","0","0","10","497","11","6","0","435"
"1998-03-29 15:40:00.0","0","0","10","495","10","19","0","434"
